token,τ,dx,dy
for,5,-0.05055726878345013,-0.006699677556753159
for,5,0.11480464413762093,0.06417668983340263
for,7,-0.1245617438107729,0.029476182535290718
for,7,0.06658794870600104,-0.05979146994650364
for,7,-0.14787565916776657,0.011603381484746933
for,7,0.09023608081042767,0.14631037786602974
for,7,-0.008930760435760021,-0.11270007118582726
for,7,-0.05644602049142122,0.025952763855457306
for,7,0.1497997511178255,-0.06725632213056087
for,7,-0.13335323706269264,-0.027180170640349388
for,9,0.09749515540897846,0.023857243359088898
for,9,-0.12346715666353703,-0.10328390635550022
for,9,0.019779822789132595,0.1029388033784926
for,9,0.1045550536364317,0.0399666428565979
for,9,0.034345127642154694,-0.09468651190400124
for,9,-0.1771097555756569,0.12256636843085289
for,9,0.25925496220588684,-0.21618281863629818
for,9,-0.2693808935582638,0.16248608566820621
for,11,0.06183537840843201,-0.10445771366357803
for,11,0.0814002063125372,0.048262243159115314
for,11,0.02092116605490446,-0.04567397478967905
for,11,-0.10405334364622831,0.03711640276014805
for,11,0.09587028808891773,0.03566502593457699
for,11,-0.11837316118180752,-0.09511284343898296
for,11,0.03307418059557676,0.22399558871984482
for,11,-0.004123913124203682,-0.09125139471143484
for,12,0.14459983631968498,-0.04952077195048332
for,13,0.03593829832971096,-0.045364685356616974
for,13,-0.29194980673491955,-0.017725292593240738
for,13,0.19975430332124233,0.1050107404589653
for,14,-0.03277768357656896,-0.018708589021116495
for,14,0.06129535008221865,-0.1334227006882429
for,15,-0.025548899546265602,0.004157401621341705
for,15,-0.12852151691913605,0.07763059437274933
for,15,0.030031848698854446,-0.02883859910070896
for,15,0.13380202930420637,0.04963137302547693
for,15,-0.02255431085359305,-0.059634622652083635
for,15,-0.0787909422069788,0.034881096333265305
for,15,0.02770305424928665,-0.05835854820907116
for,15,-0.04158640466630459,0.08722289465367794
for,15,0.049359641736373305,-0.049150172621011734
for,15,-0.009179377928376198,-0.026771357282996178
for,15,0.03808198869228363,0.05585871357470751
for,15,-0.04040062241256237,0.027784470934420824
for,15,-0.01942002773284912,-0.08706596633419394
for,15,-0.014947520568966866,0.049668921157717705
for,16,0.025297504849731922,-0.09037992637604475
for,17,-0.01641498226672411,0.1421617902815342
for,17,-0.030935274437069893,-0.048275562934577465
for,17,0.021754381246864796,-0.01849830336868763
for,17,-0.04307714570313692,-0.06921834498643875
for,19,0.16519763506948948,0.11206094548106194
for,19,-0.059858327731490135,0.07229762151837349
for,19,-0.08793362230062485,-0.14035146683454514
for,21,0.11647905968129635,0.029361865483224392
for,21,0.04712207242846489,0.10093657346442342
for,21,-0.17838418553583324,-0.07668036967515945
for,21,0.04675233690068126,0.03570032585412264
for,21,0.03022683411836624,-0.01992087811231613
for,21,0.06635425053536892,0.05793137848377228
for,21,-0.01938303280621767,-0.1582457274198532
for,21,-0.15465695597231388,0.011468116194009781
for,21,0.12178097665309906,0.11172803863883018
for,21,-0.19352440303191543,-0.04531278135254979
for,21,0.1328127235174179,0.00624680332839489
for,21,-0.0454168701544404,-0.07366367988288403
for,21,0.10660613141953945,0.09038115758448839
for,23,-0.10624613519757986,-0.05206192843616009
for,23,0.07252179831266403,0.05390648264437914
for,23,-0.010439271107316017,0.06679799873381853
for,23,-0.07621824275702238,-0.14260182343423367
for,25,0.11230937577784061,0.06699233036488295
for,25,0.08565764501690865,0.026390950195491314
for,25,-0.09421816095709801,-0.021680906414985657
forgiveness,1,0.023698799312114716,-0.053237332962453365
forgiveness,1,0.010901282541453838,0.07924301456660032
forgiveness,1,-0.03655232349410653,-0.12666969746351242
forgiveness,1,-0.018164990469813347,0.1217921432107687
forgiveness,1,0.09672293160110712,-0.024651294574141502
forgiveness,1,-0.02911795862019062,0.060591356828808784
form,9,0.05155491828918457,0.004620634019374847
form,9,0.003530860645696521,-0.010153142735362053
form,11,-0.17412889562547207,-0.042455313727259636
form,11,0.11098158918321133,0.026865188032388687
form,15,0.04209434241056442,0.03641776833683252
form,15,-0.12386547029018402,-0.08542633429169655
form,15,0.021691725589334965,0.006792232394218445
form,23,0.11697709001600742,0.03199955075979233
formal,11,0.034005774185061455,0.05230814963579178
formal,11,-0.02204379066824913,0.00645509734749794
formal,11,0.07189348014071584,0.0036423709243535995
formal,11,-0.047298613935709,-0.08808940649032593
formal,13,-0.11557161808013916,0.05467187985777855
formal,15,0.01179697085171938,0.030597910284996033
frequently,1,-0.021438447758555412,-0.05000848323106766
frequently,1,0.059757775627076626,0.02984897792339325
frequently,5,0.009381970157846808,-0.018283970654010773
frequently,7,-0.018685396760702133,0.13666962459683418
frequently,7,0.0,0.0
from,1,0.08126776665449142,0.06312778405845165
from,1,-0.1096600890159607,0.025488910265266895
from,1,0.09365375898778439,-0.06930398964323103
from,1,-0.011364823207259178,0.02953715017065406
from,1,-0.04929138533771038,0.037024324759840965
from,1,0.0513756237924099,-0.02603112906217575
from,1,-0.030017714016139507,-0.1172218844294548
from,1,0.024286475032567978,0.13408865872770548
from,1,0.07842123322188854,-0.08089948073029518
from,1,0.008039113134145737,-0.0763685405254364
from,1,0.015486480668187141,0.15696848556399345
from,1,-0.009059533476829529,-0.10794467478990555
from,1,0.06797602400183678,0.034572990611195564
from,1,-0.1349005438387394,-0.021676529198884964
from,1,-0.07416980527341366,-0.009686501696705818
from,1,0.022134410217404366,-0.025446517392992973
from,1,0.11495557427406311,-0.0077104875817894936
from,1,-0.13515649177134037,0.05057371873408556
from,1,0.03847786504775286,0.13940107449889183
from,3,0.05385845061391592,0.014315865002572536
from,3,0.024797743186354637,-0.024179114028811455
from,3,-0.09505213238298893,-0.050049642100930214
from,3,-0.04985705204308033,-0.025311745703220367
from,5,0.04924119636416435,-0.044362789019942284
from,5,0.014444522559642792,-0.017949633300304413
from,5,0.11571632511913776,0.09717345051467419
from,5,0.13615190866403282,-0.17828862089663744
from,7,-0.10343876667320728,-0.0027564093470573425
from,7,-0.2796842586249113,0.099760752171278
from,7,0.11889779753983021,0.0201003048568964
from,7,0.02857244573533535,-0.11018441803753376
from,7,0.03770419768989086,0.0435514822602272
from,7,-0.06465369462966919,0.029546979814767838
from,7,0.04298684746026993,0.15007277391850948
from,7,0.15343905426561832,-0.1539297876879573
from,7,-0.17763463035225868,0.07610226329416037
from,7,0.06769281858578324,-0.06476572528481483
from,7,0.06799787236377597,-0.027078812941908836
from,7,-0.12696589529514313,0.10654915682971478
from,9,0.003375435248017311,-0.06130087748169899
from,9,0.12309304997324944,-0.08574128011241555
from,9,-0.04515489563345909,0.014196578413248062
from,9,0.01385097298771143,0.034251436591148376
from,9,-0.042991009540855885,-0.025180130265653133
from,9,0.08753990288823843,-0.009971600025892258
from,9,-0.1777566020609811,0.03708574268966913
from,11,-0.009668516577221453,0.023988844826817513
from,11,0.14548396691679955,-0.11852041725069284
from,11,-0.11707789078354836,0.07044441439211369
from,11,0.043870373629033566,-0.0955132246017456
from,11,-0.05360020138323307,0.06252371612936258
from,11,0.12322128936648369,0.053817884996533394
from,12,-0.1792469033971429,0.12172592990100384
from,15,0.09365375898778439,-0.06930398964323103
from,15,-0.011364823207259178,0.02953715017065406
from,15,-0.04929138533771038,0.037024324759840965
from,15,0.09390613250434399,-0.10383617132902145
from,15,0.0647856593132019,0.05177600122988224
from,15,-0.13944721221923828,0.025644496083259583
from,15,-0.09610272571444511,-0.07672051340341568
from,15,0.1435821601189673,0.05497908778488636
from,15,-0.02948245219886303,-0.07370567694306374
from,15,0.03553314879536629,-0.0918456194922328
from,17,-0.07491890154778957,0.02575967088341713
from,17,-0.018841272220015526,-0.006305385380983353
from,17,0.050108082592487335,0.1643442790955305
from,17,-0.010650068521499634,-0.09166986774653196
from,17,0.014679189771413803,-0.009034254588186741
from,17,0.04498220980167389,0.06466883514076471
from,17,-0.03927869535982609,-0.11658056546002626
from,17,0.004017258994281292,0.08769218623638153
from,17,0.07903546839952469,0.007859213277697563
from,17,-0.037780608516186476,-0.04798438958823681
from,17,0.012614570558071136,-0.06949873454868793
from,17,0.006049061194062233,0.10429916717112064
from,17,-0.046891153790056705,-0.058832310140132904
from,17,0.012758510652929544,0.021008281037211418
from,17,-0.09154793806374073,-0.06728948466479778
from,19,0.08489259239286184,0.04916098900139332
from,19,0.17449232283979654,0.038118742406368256
from,19,-0.1710875304415822,-0.023861811496317387
from,19,0.019009750336408615,0.01385379396378994
from,19,0.08718806132674217,-0.014382965862751007
from,19,-0.03848579339683056,0.0559367910027504
from,19,-0.020969201810657978,-0.08721310645341873
from,21,0.0861850194633007,-0.009811365511268377
from,21,-0.12815204402431846,-0.04713970422744751
from,21,-0.03342092223465443,0.02498825639486313
from,21,-0.04666823334991932,0.1189196165651083
from,21,-0.000691145658493042,-0.07294509373605251
from,23,-0.0064255837351083755,0.07379253301769495
from,23,0.17500711418688297,-0.0706106717698276
from,23,0.041456105187535286,-0.058832467533648014
gemini,8,0.019377343356609344,0.013197802472859621
gemini,9,-0.008981749415397644,-0.04401121474802494
gemini,9,-0.08489402942359447,0.03850126266479492
gemini,10,0.1009073406457901,0.03408387862145901
gemini,11,-0.059781264513731,0.026614537462592125
gemini,11,0.07784401345998049,-0.0458958875387907
gemini,11,-0.026805926114320755,-0.0915753934532404
gemini,11,-0.028186804614961147,0.06286175549030304
gemini,12,0.0722628440707922,-0.0165079515427351
gemini,22,0.023673457093536854,0.025013779755681753
gemini,23,-0.05325834499672055,-0.02045980468392372
gemini,24,-0.009042353369295597,0.06689546257257462
generative,12,-0.028661465272307396,0.041352177038788795
generative,15,0.012149888090789318,-0.021095259813591838
generative,15,0.11359603144228458,-0.007541641592979431
generative,17,-0.03329823911190033,0.10294771380722523
generative,17,0.046197280287742615,-0.13659671787172556
generative,19,-0.04361288994550705,0.08334817737340927
generative,21,-0.004009458236396313,-0.06545819528400898
generative,21,0.006472144275903702,-0.05392259452491999
generative,23,0.10156859084963799,0.017681071534752846
ghalabatid,1,-0.016009969695005566,-0.04377174377441406
ghalabatid,3,0.016009969695005566,0.04377174377441406
ghalabatid,15,-0.0602411818690598,0.01952068880200386
ghalabatid,15,0.044231210835278034,-0.06329243630170822
ghalabatid,17,-0.0005962653085589409,-0.14572367258369923
give,0,0.009488373063504696,-0.14245245046913624
give,1,0.047487919218838215,0.1679508425295353
give,7,0.03749416675418615,-0.09235793678089976
give,7,-0.09447047067806125,0.06685954378917813
give,14,0.18480486050248146,-0.0197142930701375
god,7,0.06294334307312965,0.04110146965831518
god,7,-0.08932351693511009,0.04107833653688431
god,7,0.024413984268903732,0.07121478207409382
god,9,0.032250527292490005,-0.08220433443784714
god,11,0.082465760409832,-0.1287834569811821
god,15,-0.10745381936430931,0.060120269656181335
god,15,-0.02270529232919216,0.024086467921733856
gossip,5,0.06783024966716766,-0.007806524634361267
gossip,5,-0.05331484228372574,0.0680244192481041
gossip,5,0.03920432738959789,0.009464358910918236
gossip,5,-0.03355659916996956,-0.053798308596014977
gossip,5,-0.012651074677705765,0.056587306782603264
gossip,5,0.12363796308636665,-0.1028413213789463
gossip,5,-0.07390408450737596,0.10096010286360979
gossip,5,-0.02011711010709405,-0.06725555192679167
gossip,19,0.004083223640918732,0.049652778543531895
gossip,19,-0.010333552956581116,-0.021744728088378906
gossip,19,-0.014386188238859177,0.059194305911660194
grief,1,-0.06079795490950346,-0.010507735423743725
grief,1,-0.008771579712629318,-0.03304958902299404
grief,1,0.09032888058573008,-0.18716171011328697
grief,1,-0.2104498576372862,0.23936676234006882
grief,1,0.11536121554672718,-0.033439189195632935
grief,1,-0.024795066565275192,-0.046664223074913025
grief,1,0.02819048147648573,0.02403057529591024
grief,3,0.09353567659854889,-0.12335663847625256
grief,15,-0.21229230426251888,0.17942946776747704
grief,15,0.11289845779538155,-0.04747222550213337
grief,15,0.005154283717274666,-0.029021506663411856
grief,15,-0.009531490504741669,0.07700613781344146
hadith,5,-0.012776143848896027,0.015457654371857643
hadith,6,-0.05861533246934414,-0.01890316605567932
hadith,7,0.1426736656576395,-0.010346104390919209
hadith,7,-0.1360307363793254,-0.033121841959655285
hadith,7,0.021669954992830753,0.11307035572826862
hadith,7,0.054373351857066154,-0.10125576704740524
hadith,7,-0.007399013265967369,0.08681546337902546
hadith,7,-0.09435025043785572,0.06960328295826912
hadith,7,0.0343041168525815,-0.05717349611222744
hadith,9,-0.07731001824140549,-0.007376699708402157
hadith,21,0.13318812102079391,-0.028240643441677094
hadith,21,-0.1484911972656846,-0.11153980996459723
hadith,21,0.10416028159670532,0.027135396376252174
hadith,21,-0.032625818625092506,0.008679687976837158
hadith,21,0.014214780181646347,0.023542827926576138
hadith,21,-0.010746336542069912,0.004725451581180096
hammi,1,0.0,0.0
hammi,3,-0.01858618203550577,0.05363497883081436
hammi,3,0.01858618203550577,-0.05363497883081436
hammi,15,0.04990946361795068,0.04423084110021591
hammi,15,-0.04990946361795068,-0.04423084110021591
hammi,17,-0.05733412504196167,-0.09093788359314203
has,0,0.024103665724396706,-0.10167915001511574
has,9,-0.03466156776994467,0.025598863139748573
has,9,0.10114756971597672,-0.053645381703972816
has,11,-0.15512178465723991,0.005457324907183647
has,13,-0.02720372239127755,-0.019603478722274303
has,13,0.09173582680523396,0.14387182891368866
has,14,0.04966419469565153,-0.07414720207452774
has,15,-0.02362988144159317,-0.10108349658548832
has,15,0.017815392464399338,0.0006819833070039749
has,15,-0.15863634645938873,0.2073010252788663
has,15,0.06184082850813866,-0.10553452651947737
has,15,0.1530336644500494,-0.054877787828445435
has,15,-0.11711121629923582,0.04461553506553173
has,15,-0.147750960662961,-0.10682341270148754
has,15,0.2140523809939623,0.10888201929628849
has,15,-0.06620767898857594,-0.07045284286141396
has,15,0.019924892112612724,0.11101832706481218
has,17,0.07370290346443653,-0.009928160347044468
has,17,-0.08533788658678532,-0.09831392019987106
has,19,-0.07382378727197647,0.025156481191515923
has,21,0.10459676571190357,-0.020458891987800598
has,23,-0.04333386570215225,0.1005438044667244
has,23,-0.08207798190414906,-0.1309641320258379
has,25,0.12321534380316734,0.15134748350828886
has,25,0.04227276053279638,-0.07548018731176853
has,25,-0.06437837332487106,-0.005773272830992937
have,1,0.013446951285004616,-0.024751486256718636
have,1,0.01228338573127985,-0.03705667145550251
have,1,0.07642038352787495,-0.048738548532128334
have,5,0.032211896032094955,-0.1042140950448811
have,5,-0.00020816363394260406,0.007024655118584633
have,5,-0.016512186266481876,0.19039406208321452
have,5,-0.005383131094276905,-0.024743422865867615
have,5,0.013291604758705944,-0.040041799657046795
have,7,-0.1429870557039976,-0.11982638109475374
have,7,0.09202577732503414,0.07167507405392826
have,7,-0.0008152499794960022,-0.01617787405848503
have,9,-0.06412069872021675,0.1263669617474079
have,9,-0.03116387315094471,-0.10281706135720015
have,9,0.01644022180698812,0.0041693756356835365
have,10,-0.01771728228777647,0.001412743702530861
have,10,-0.07658361829817295,0.06244158744812012
have,11,0.08510721661150455,-0.1435982333496213
have,11,0.11322254687547684,0.05262574087828398
have,11,-0.10927325114607811,-0.11083516106009483
have,11,0.08213313296437263,0.0005376823246479034
have,11,-0.005628332495689392,0.11096247658133507
have,12,-0.03601908963173628,0.02889129798859358
have,12,-0.13060594350099564,-0.11213867738842964
have,13,0.10091368295252323,0.11513314116746187
have,15,0.03679991327226162,-0.1216684989631176
have,15,0.07073348294943571,-0.006111534312367439
have,19,0.031569532584398985,0.08756186813116074
have,19,-0.05860665999352932,0.052061501890420914
have,19,0.010768521577119827,-0.004772615619003773
have,21,0.03380701690912247,0.02410658448934555
have,21,-0.1429870557039976,-0.11982638109475374
have,21,0.014303822070360184,-0.0412326967343688
have,23,0.1396378129720688,0.10558734647929668
have,23,-0.04710427299141884,0.03492490667849779
have,23,-0.1532394289970398,-0.11778130941092968
have,25,-0.0019111689180135727,0.079454455524683
have,25,0.08943516574800014,0.02131000312510878
hazan,1,0.0,0.0
hazan,3,0.0,0.0
hazan,15,0.03880017064511776,-0.03528549522161484
hazan,15,-0.006668334826827049,-0.11310590989887714
hazan,15,-0.03213183581829071,0.14839140884578228
healing,11,-0.034408751875162125,-0.08672362379729748
healing,11,0.08507168386131525,0.08027969254180789
healing,11,-0.09194188565015793,-0.024616067297756672
healing,15,0.012851220555603504,-0.009050466120243073
healing,15,0.04317503981292248,-0.15834316704422235
healing,15,0.029037317261099815,0.06320194434374571
healing,15,-0.07770032249391079,0.018913052044808865
healing,15,-0.005366543307900429,-0.0734234182164073
healing,15,0.1564929075539112,0.05845053866505623
healing,21,-0.062687573954463,0.05611547268927097
healing,21,0.05520382896065712,-0.08934465609490871
healing,21,-0.006803805008530617,0.0709767322987318
her,7,-0.11587534379214048,-0.21188300475478172
her,7,0.12148594856262207,0.15714755654335022
her,7,-0.05549421347677708,-0.17489147745072842
her,7,-0.06515460554510355,0.07834841776639223
her,7,0.08332261629402637,0.00786338746547699
her,7,0.014614774845540524,0.021442553028464317
her,7,0.020377708598971367,-0.005406377837061882
her,7,0.030429180711507797,-0.029962305910885334
her,7,-0.1330163199454546,-0.02563092950731516
her,7,0.07805854361504316,0.10230409540235996
her,7,-0.014607145451009274,-0.09779231809079647
her,7,0.035858857445418835,0.17846040427684784
her,21,-0.11587534379214048,-0.21188300475478172
her,21,0.1445495095103979,0.1345655508339405
her,21,-0.01643682550638914,-0.21061992458999157
her,21,-0.09193788887932897,0.15172778442502022
her,21,0.028075383976101875,-0.06691309763118625
her,21,-0.057253182865679264,-0.001204637810587883
her,21,0.03494180180132389,0.0013854438439011574
here,1,-0.0077574243769049644,0.07240082137286663
here,1,-0.04195884149521589,-0.08172228559851646
here,3,0.05183822475373745,0.004045742563903332
here,5,-0.08676889725029469,-0.010479026939719915
here,7,0.040917981415987015,-0.040983245242387056
here,9,-0.0016130078583955765,0.06348048895597458
here,9,0.03957789484411478,-0.04969705641269684
here,9,-0.0422809524461627,0.008897768333554268
here,17,-0.10889175534248352,-0.09307096898555756
him,1,-0.1193864094093442,-0.1430707536637783
him,1,-0.04261138942092657,-0.025937579572200775
him,1,0.17963238433003426,0.006698127835988998
him,1,-0.04935600608587265,0.2222384437918663
him,7,0.004330150783061981,-0.1273392140865326
him,15,-0.03189340606331825,0.0402682488784194
his,1,-0.07485215738415718,0.09093939606100321
his,1,0.029965264722704887,0.000569166149944067
his,1,0.039063774049282074,-0.09135576989501715
his,1,0.11063275299966335,-0.023701133206486702
his,5,-0.10657715983688831,0.08887923695147038
his,7,-0.01920834230259061,0.06806719303131104
his,7,-0.006325831636786461,-0.12022420484572649
his,7,0.07104778103530407,0.1269472548738122
his,9,0.00918937148526311,-0.13797134160995483
his,9,0.051874179393053055,-0.025698140263557434
his,19,-0.054700301960110664,-0.0025141220539808273
iman,11,0.09024459309875965,0.020272442139685154
iman,13,-0.03510453552007675,-0.03121129237115383
iman,15,-0.01451621763408184,-0.03475497476756573
iman,17,-0.0036321673542261124,-0.02661762945353985
iman,19,-0.0985591895878315,-0.0041133444756269455
iman,21,0.12878944911062717,0.042904207482934
iman,23,-0.0315087353810668,0.10541716776788235
immense,1,0.0598648302257061,0.056554343551397324
immense,9,0.019514120183885098,-0.2088489904999733
immense,9,-0.01108251791447401,0.10626813583076
immense,11,-0.05916794156655669,-0.015850944444537163
immense,21,0.045675546862185,-0.05332119204103947
incapacity,1,-0.05800699442625046,0.10549668781459332
incapacity,1,0.04299781937152147,-0.007107984274625778
incapacity,3,0.015009171329438686,-0.09838869981467724
incapacity,15,0.06497087515890598,0.10854250565171242
incapacity,15,-0.05090616084635258,-0.08904825523495674
indeed,1,-0.04820086061954498,0.0449718264862895
indeed,3,0.06403141282498837,-0.1692571174353361
indeed,5,-0.15480633825063705,0.11473841778934002
indeed,5,0.04672299511730671,-0.06549731269478798
indeed,5,0.0403619441203773,-0.1045644786208868
indeed,13,-0.07292323373258114,0.14766020886600018
indeed,17,0.14064462669193745,-0.09233683161437511
indeed,19,-0.15480633825063705,0.11473841778934002
inni,1,0.07250694744288921,0.006844275631010532
inni,1,-0.06222017668187618,0.021161507815122604
inni,3,0.00426279753446579,-0.036582836881279945
inni,3,0.003037320449948311,0.03392899967730045
inni,15,-0.04006754606962204,-0.1315871700644493
inni,17,-0.03796445019543171,0.031149260699748993
intelligence,7,0.06385771126952022,0.05298133008182049
intelligence,7,-0.0034778215922415257,-0.010712726041674614
intelligence,7,-0.044108232599683106,-0.05152832716703415
intelligence,7,0.025727080181241035,-0.014996927231550217
intelligence,7,-0.021938523277640343,0.0068033235147595406
intelligence,7,0.03940616734325886,-0.07466536574065685
intelligence,7,-0.16049587726593018,0.08900151774287224
intelligence,9,0.0504066301509738,0.04060329496860504
intelligence,9,-0.02214089408516884,-0.0520373173058033
intelligence,9,-0.034449183382093906,-0.0012491494417190552
intelligence,9,0.10810483992099762,0.03790660761296749
intelligence,9,0.08472103625535965,-0.010748600587248802
intelligence,9,-0.10977141838520765,-0.01905464194715023
intelligence,9,0.06412091245874763,-0.00024043768644332886
intelligence,9,-0.06649255752563477,-0.047348497435450554
intelligence,11,0.03251182660460472,-0.08987460657954216
intelligence,13,0.03511472046375275,-0.0161880012601614
intelligence,19,0.018944186391308904,0.14871478267014027
intelligence,21,0.0038170982152223587,0.06561506912112236
intelligence,21,-0.0034778215922415257,-0.010712726041674614
intelligence,21,-0.011364893987774849,-0.03581498935818672
interpretation,7,-0.09452768974006176,0.09670668584294617
interpretation,7,-0.012204106897115707,-0.01976890629157424
interpretation,7,-0.043970162980258465,0.00956609845161438
interpretation,15,0.06393644586205482,-0.10944529715925455
interpretation,21,-0.01018440816551447,0.022710284683853388
into,5,0.07459801342338324,-0.01343809999525547
into,5,-0.1596074290573597,-0.09311519004404545
into,11,-0.01287105306982994,0.12651010416448116
into,11,0.13958079926669598,-0.08070818148553371
into,11,0.03813556022942066,0.011709751561284065
into,11,-0.13049371726810932,0.07620449364185333
into,11,0.024297231808304787,-0.10008672066032887
into,13,0.08618617616593838,0.08478851988911629
into,15,-0.025607298128306866,0.054780240170657635
into,15,-0.22892151772975922,-0.12424233555793762
into,15,0.15144492872059345,-0.007203747518360615
into,15,-0.010477048344910145,0.034257400780916214
into,17,0.009411481209099293,-0.005808897782117128
into,17,0.04077375680208206,0.045666854828596115
into,19,0.02527010813355446,-0.12034589983522892
into,19,-0.10726378485560417,-0.018733642995357513
into,21,-0.0647271882626228,0.04851543717086315
into,21,0.07681583054363728,0.013570449315011501
into,23,-0.05057766381651163,-0.07752921245992184
into,23,0.21913347858935595,0.1137741943821311
into,23,-0.07895549852401018,-0.023500889539718628
into,23,-0.08417659252882004,0.03467873204499483
into,23,0.11798850260674953,-0.04459669999778271
into,23,-0.13382140034809709,0.06801625527441502
invocation,15,-0.1795075861737132,-0.0063345846720039845
invocation,15,0.06079414486885071,0.12995467334985733
invocation,15,-0.03689233213663101,-0.10707573406398296
invocation,15,0.06326022371649742,-0.007394656538963318
invocation,15,0.0229814276099205,0.07816591672599316
invocation,15,-0.03597470885142684,-0.056764254346489906
invocation,17,-0.03025390114635229,-0.028548477217555046
islamic,5,-0.16224662214517593,0.07602942734956741
islamic,7,0.06085158325731754,-0.02274865098297596
islamic,7,0.09216860309243202,-0.06824374757707119
islamic,7,-0.051167793571949005,0.07700308784842491
islamic,7,-0.008266276679933071,0.02468540519475937
islamic,9,0.04087913874536753,-0.13041269406676292
islamic,9,0.01338468212634325,0.07254197727888823
islamic,12,0.039087521843612194,-0.043371425941586494
islamic,13,-0.12374750338494778,-0.02503968309611082
its,5,-0.08828648459166288,-0.010445740073919296
its,7,0.2659805938601494,-0.13262595422565937
its,7,-0.1002484206110239,0.061096277087926865
its,7,-0.19570701010525227,0.14886007644236088
its,7,0.06481965444982052,0.0062164925038814545
its,9,-0.1388719044625759,-0.149923799559474
its,11,0.1237790659070015,-0.148358803242445
its,11,-0.0023553278297185898,0.10167142190039158
its,11,-0.05626728944480419,0.002301936037838459
its,11,-0.011555090546607971,0.07374054845422506
its,15,0.030749231576919556,-0.08650504099205136
its,15,-0.08114878833293915,0.0481575932353735
its,15,0.0912574864923954,-0.024094587191939354
its,17,-0.023160381242632866,0.008933071047067642
its,17,-0.10861986130475998,0.06349138543009758
its,17,-0.0068183839321136475,-0.09707214869558811
its,17,0.15152723155915737,-0.01320921815931797
its,17,0.06860083155333996,-0.027672044932842255
its,17,-0.01512447651475668,0.021821416914463043
its,17,-0.02364599145948887,-0.03110705129802227
its,17,0.016994566190987825,-0.005110960453748703
its,21,-0.03678309731185436,-0.006323402747511864
its,21,0.0021117832511663437,0.06315428391098976
its,21,-0.05201320722699165,-0.07992222160100937
its,21,-0.030370572581887245,0.05638233758509159
its,21,-0.03312598168849945,0.04539221012964845
its,21,0.14851112850010395,0.01412704586982727
its,21,-0.038101499900221825,-0.06420102436095476
its,21,0.06501300353556871,0.030030231922864914
its,21,-0.06190955266356468,-0.031836314126849174
its,25,-0.08508498361334205,0.06385859847068787
itself,1,-0.016501491889357567,0.05542179383337498
itself,5,-0.02366655506193638,0.04295193403959274
itself,5,0.0686361500993371,-0.042982885614037514
itself,7,0.10707837669178843,0.08061143290251493
itself,7,-0.1444526039995253,-0.07801116816699505
itself,11,0.09800181165337563,0.027900584042072296
itself,15,0.017109254375100136,-0.0388370156288147
itself,19,-0.0014045275747776031,-0.09348412044346333
itself,19,-0.03127587679773569,-0.036102473735809326
itself,21,-0.10273603443056345,0.12293560244143009
itself,21,0.08437369205057621,-0.05102775618433952
jubni,1,0.0,0.0
jubni,3,-0.011251665651798248,0.07024530693888664
jubni,3,0.011251665651798248,-0.07024530693888664
jubni,15,0.0,0.0
jubni,17,0.039081186056137085,-0.005783754400908947
just,1,-0.14086357969790697,-0.03707030601799488
just,1,0.044904761016368866,-0.00794285349547863
just,9,-0.0043523842468857765,-0.020064103417098522
just,11,-0.029886641539633274,-0.15194373577833176
just,11,0.05893387645483017,0.16263659298419952
just,15,-0.06815794296562672,0.014947671443223953
just,17,0.01959526166319847,-0.04933706484735012
kit,11,-0.08353919722139835,-0.05136970756575465
kit,11,0.14367081876844168,-0.07131917960941792
kit,11,0.0024296101182699203,0.054226196836680174
kit,11,-0.14530408522114158,0.03853158024139702
kit,13,-0.015558179467916489,0.0787181006744504
kit,15,0.15114911133423448,-0.11833613505586982
kit,23,-0.18780630035325885,0.13262625969946384
known,1,0.07447870541363955,-0.006882576271891594
known,5,-0.0516658965498209,0.04166838340461254
known,5,-0.03449587058275938,-0.06088870391249657
known,5,0.1182844853028655,0.0687342006713152
known,5,-0.06403319537639618,-0.08082730043679476
language,7,-0.016618017107248306,0.07255309971515089
language,7,-0.055571106262505054,-0.012028340250253677
language,7,-0.06802058219909668,-0.16826031170785427
language,11,0.09547026082873344,0.03447894845157862
language,11,0.024996861815452576,-0.033643197268247604
language,11,-0.04689106531441212,0.057963778264820576
language,11,-0.003475477918982506,-0.0004707910120487213
laziness,0,0.011353572830557823,-0.044684216380119324
laziness,1,-0.049331155605614185,0.01812024973332882
laziness,1,0.006451830267906189,0.04382925294339657
laziness,1,-0.04653157852590084,-0.0496558602899313
laziness,3,0.07805732265114784,0.032390572130680084
laziness,14,-0.037977575324475765,-0.026563968509435654
laziness,15,0.015401139156892896,0.015225429087877274
laziness,15,-0.05876614525914192,-0.07029863633215427
legal,7,0.034079430624842644,0.014524251222610474
legal,7,0.05445852316915989,-0.12932349182665348
legal,7,0.053839157335460186,0.09682084619998932
legal,7,-0.025790161453187466,-0.033723702654242516
legal,9,0.09244004637002945,-0.08687473647296429
legal,19,-0.10363996401429176,-0.006442558020353317
legal,21,0.024719426408410072,0.11185344122350216
legal,21,-0.11166700720787048,0.029766524210572243
legal,21,0.009962222538888454,-0.03687666542828083
let,5,-0.07439455995336175,0.026247795671224594
let,5,0.07977539580315351,-0.018347397446632385
let,5,-0.10505188256502151,-0.12317971140146255
let,13,-0.1073055062443018,0.1698269210755825
