cluster,token,τ,Φ,order
1,not,36,0.930205643,2
1,not,36,0.73692739,3
1,not,36,0.908645034,4
1,not,36,0.854614079,5
1,not,36,0.908645034,6
1,not,36,0.922810018,7
1,not,36,0.930205643,8
1,not,36,0.71833539,9
0,now,20,0.507308662,0
0,now,26,0.661343277,1
0,now,27,0.447725117,2
0,now,28,0.36027801,3
0,now,34,0.350206047,4
0,now,35,0.418917686,5
0,now,49,0.350206047,6
0,now,52,0.533944488,7
0,now,52,0.465645194,8
0,now,52,0.535500586,9
1,now,52,0.658370793,0
1,now,52,0.654191911,1
1,now,52,0.948486507,2
1,now,52,0.948486507,3
1,now,52,0.948486507,4
0,nthat,52,0.78840071,0
0,nthat,52,0.782588184,1
0,nthat,52,0.802682757,2
0,nthat,52,0.802682757,3
0,nthat,52,0.672795355,4
1,nthat,52,0.791822076,0
1,nthat,52,0.753555238,1
1,nthat,52,0.735420763,2
1,nthat,52,0.781055093,3
1,nthat,52,0.791822076,4
1,nthat,52,0.753555238,5
1,nthat,52,0.735420763,6
1,nthat,52,0.781055093,7
0,nvidia,36,0.865237474,0
0,nvidia,36,0.944017947,1
0,nvidia,36,0.938939333,2
0,nvidia,36,0.957484305,3
0,nvidia,36,0.947260022,4
0,nvidia,36,0.971372068,5
0,nvidia,36,0.975203037,6
0,nvidia,36,0.989122212,7
0,nvidia,36,0.967646837,8
0,nvidia,36,0.972410381,9
1,nvidia,36,0.968125761,0
1,nvidia,36,0.943822265,1
1,nvidia,36,0.965271354,2
1,nvidia,36,0.973602653,3
1,nvidia,36,0.94369328,4
1,nvidia,36,0.976646364,5
1,nvidia,36,0.974187672,6
1,nvidia,36,0.988694429,7
1,nvidia,36,0.973193824,8
1,nvidia,36,0.96750766,9
0,nwe,52,0.696249604,0
0,nwe,52,0.652797043,1
0,nwe,52,0.705313504,2
0,nwe,52,0.713419616,3
0,nwe,52,0.713419616,4
0,nwe,52,0.713419616,5
0,nwe,52,0.705313504,6
0,nwe,52,0.705313504,7
0,nwe,52,0.651637733,8
0,nwe,52,0.696249604,9
1,nwe,52,0.756104171,0
1,nwe,52,0.753801525,1
1,nwe,52,0.901096404,2
1,nwe,52,0.901096404,3
1,nwe,52,0.901096404,4
1,nwe,52,0.756104171,5
1,nwe,52,0.798369884,6
0,object,52,0.884103596,0
0,object,52,0.784616947,1
0,object,52,0.74353683,2
0,object,52,0.7478894,3
0,object,52,0.708526313,4
0,object,52,0.7478894,5
0,object,52,0.884103596,6
0,object,52,0.784616947,7
0,object,52,0.74353683,8
1,object,52,0.86480397,0
1,object,52,0.864804089,1
1,object,52,0.86480397,2
1,object,52,0.864804089,3
1,object,52,0.86480397,4
1,object,52,0.864804089,5
0,once,52,0.59707725,0
0,once,52,0.6768291,1
0,once,52,0.66324544,2
0,once,52,0.752172112,3
0,once,52,0.6768291,4
0,once,52,0.66324544,5
0,once,52,0.752172112,6
0,once,52,0.587934196,7
0,once,52,0.587934196,8
0,once,52,0.6768291,9
1,once,28,0.71203953,0
1,once,57,0.76135087,1
1,once,65,0.628756046,2
1,once,111,0.704055905,3
1,once,131,0.473769277,4
1,once,153,0.6610955,5
0,one,20,0.81804955,0
0,one,52,0.620879591,1
0,one,52,0.678112805,2
0,one,52,0.81804955,3
0,one,52,0.555239677,4
0,one,52,0.452162027,5
0,one,52,0.587584138,6
0,one,52,0.609586298,7
0,one,52,0.630107701,8
0,one,52,0.664214194,9
1,one,52,0.776512444,0
1,one,52,0.8251459,1
1,one,52,0.789206028,2
1,one,52,0.789206028,3
1,one,163,0.770898581,4
1,one,176,0.776512444,5
1,one,194,0.718780816,6
1,one,196,0.681767523,7
1,one,277,0.760344386,8
0,only,22,0.638587356,0
0,only,89,0.774085641,1
0,only,109,0.684338868,2
0,only,109,0.854240775,3
0,only,173,0.565987229,4
0,only,247,0.877514482,5
0,only,249,0.877514482,6
0,only,283,0.701308668,7
0,only,285,0.716350973,8
0,only,287,0.650410593,9
1,only,26,0.626907229,0
1,only,26,0.65350008,1
1,only,49,0.402142853,2
1,only,52,0.602634609,3
1,only,52,0.508812189,4
1,only,52,0.453417659,5
1,only,52,0.671974301,6
1,only,52,0.607413173,7
1,only,52,0.690063953,8
1,only,52,0.671974301,9
0,ontological,23,0.816879869,0
0,ontological,52,0.871107161,1
0,ontological,52,0.84433943,2
0,ontological,52,0.826256633,3
0,ontological,52,0.846778035,4
0,ontological,52,0.920014977,5
0,ontological,52,0.920014977,6
0,ontological,52,0.895638406,7
0,ontological,52,0.936540544,8
0,ontological,52,0.818723023,9
1,ontological,26,0.971503854,0
1,ontological,53,0.992952645,1
1,ontological,63,0.992952645,2
1,ontological,77,0.992952645,3
1,ontological,85,0.992952645,4
1,ontological,147,0.971503854,5
2,ontological,89,0.998257756,0
2,ontological,89,0.998257756,1
2,ontological,91,0.998257756,2
2,ontological,92,0.998257756,3
2,ontological,93,0.998257756,4
2,ontological,99,0.998257756,5
2,ontological,151,0.935231268,6
0,open,34,0.911873996,0
0,open,49,0.911873996,1
0,open,51,0.909806907,2
0,open,57,0.907104433,3
0,open,59,0.824683785,4
0,open,73,0.925642073,5
0,open,75,0.814220846,6
1,open,34,0.838850141,0
1,open,49,0.838850141,1
1,open,51,0.759023964,2
1,open,53,0.8124488,3
1,open,57,0.900628686,4
1,open,59,0.794824123,5
1,open,59,0.770680547,6
1,open,63,0.8124488,7
1,open,73,0.794824123,8
1,open,75,0.794824123,9
0,our,22,0.608220398,0
0,our,22,0.576498985,1
0,our,23,0.530235648,2
0,our,23,0.488686234,3
0,our,23,0.58762598,4
0,our,24,0.603549659,5
0,our,25,0.614566922,6
0,our,25,0.64395541,7
0,our,26,0.602594733,8
0,our,26,0.619755805,9
1,our,22,0.864131272,0
1,our,23,0.812365592,1
1,our,52,0.817277849,2
1,our,52,0.819499373,3
1,our,52,0.841268301,4
1,our,52,0.71830076,5
1,our,211,0.776034296,6
0,over,23,0.534690976,0
0,over,25,0.603203356,1
0,over,25,0.521794379,2
0,over,25,0.682195604,3
0,over,26,0.54170382,4
0,over,52,0.695390463,5
0,over,52,0.486118436,6
0,over,52,0.560488045,7
0,over,52,0.395417899,8
0,over,52,0.646974087,9
1,over,36,0.703728557,0
1,over,36,0.665574133,1
1,over,36,0.703807473,2
1,over,36,0.723699272,3
1,over,36,0.737786055,4
1,over,36,0.721463442,5
1,over,36,0.745581031,6
1,over,36,0.722746432,7
1,over,36,0.596180558,8
1,over,36,0.609208107,9
0,packages,64,0.912831485,0
0,packages,64,0.911342382,1
0,packages,64,0.790107369,2
0,packages,64,0.891574025,3
0,packages,66,0.952760339,4
0,packages,66,0.952760339,5
0,packages,66,0.95018965,6
0,packages,66,0.95018965,7
0,packages,66,0.875983119,8
0,packages,66,0.939335167,9
1,packages,36,0.921517015,0
1,packages,36,0.939758241,1
1,packages,36,0.939758241,2
1,packages,36,0.945305407,3
1,packages,36,0.933784008,4
1,packages,36,0.908498228,5
1,packages,36,0.908498228,6
1,packages,36,0.942187667,7
1,packages,36,0.942187667,8
1,packages,36,0.942187667,9
2,packages,36,0.99999994,0
2,packages,36,0.99999994,1
2,packages,36,0.99999994,2
2,packages,36,0.99999994,3
2,packages,36,0.99999994,4
2,packages,36,0.99999994,5
0,pandas,23,0.758994281,0
0,pandas,28,0.925362766,1
0,pandas,34,0.949569345,2
0,pandas,36,0.949569345,3
0,pandas,37,0.949569345,4
0,pandas,49,0.949569345,5
0,pandas,73,0.576387465,6
0,pandas,255,0.882277906,7
0,pandas,257,0.824161172,8
0,pandas,257,0.888457835,9
1,pandas,36,0.884110093,0
1,pandas,36,0.912093282,1
1,pandas,36,0.64056021,2
1,pandas,36,0.804598689,3
1,pandas,36,0.78682822,4
1,pandas,36,0.786083281,5
0,part,25,0.582886934,0
0,part,26,0.582886934,1
0,part,52,0.485977799,2
0,part,52,0.653679192,3
0,part,52,0.670658946,4
0,part,52,0.653679192,5
0,part,52,0.670658946,6
0,part,52,0.640287638,7
0,part,52,0.591009796,8
0,part,52,0.640287638,9
1,part,23,0.474175483,0
1,part,23,0.94701165,1
1,part,25,0.81642288,2
1,part,25,0.918078125,3
1,part,26,0.94506216,4
1,part,56,0.832039118,5
1,part,73,0.689460993,6
1,part,147,0.94506216,7
2,part,23,0.841894269,0
2,part,25,0.814528108,1
2,part,26,0.814528108,2
2,part,26,0.841894269,3
2,part,52,0.587668896,4
2,part,147,0.814528108,5
2,part,147,0.841894269,6
0,path,23,0.423535138,0
0,path,26,0.537662029,1
0,path,52,0.626252055,2
0,path,52,0.656579137,3
0,path,52,0.654512465,4
0,path,52,0.517615378,5
0,path,52,0.563201964,6
0,path,52,0.534791827,7
0,path,52,0.521393239,8
0,path,52,0.588685393,9
1,path,226,0.847541034,0
1,path,226,0.89100343,1
1,path,236,0.815695822,2
1,path,236,0.89100343,3
1,path,242,0.795591891,4
1,path,242,0.89100343,5
1,path,247,0.853464246,6
1,path,247,0.877539158,7
1,path,249,0.853464246,8
1,path,249,0.877539158,9
0,pdf,19,0.583904982,0
0,pdf,19,0.524337351,1
0,pdf,23,0.60787034,2
0,pdf,23,0.828983605,3
0,pdf,23,0.785505712,4
0,pdf,23,0.81598717,5
0,pdf,25,0.84208703,6
0,pdf,26,0.830206573,7
0,pdf,26,0.780320823,8
0,pdf,26,0.81232661,9
1,pdf,21,0.902453959,0
1,pdf,21,0.872841716,1
1,pdf,60,0.680942595,2
1,pdf,118,0.914069772,3
1,pdf,118,0.833982885,4
1,pdf,272,0.93241632,5
1,pdf,272,0.822639644,6
0,phase,23,0.808478117,0
0,phase,24,0.788242161,1
0,phase,25,0.857636869,2
0,phase,26,0.893537939,3
0,phase,26,0.915993452,4
0,phase,26,0.767538011,5
0,phase,56,0.857636869,6
0,phase,147,0.893537939,7
0,phase,147,0.915993452,8
0,phase,147,0.767538011,9
1,phase,53,0.934249282,0
1,phase,53,0.96646297,1
1,phase,63,0.934249282,2
1,phase,63,0.96646297,3
1,phase,77,0.934249282,4
1,phase,77,0.96646297,5
1,phase,85,0.929513872,6
1,phase,85,0.927359879,7
2,phase,26,0.93168807,0
2,phase,26,0.94250381,1
2,phase,53,0.968795776,2
2,phase,63,0.968795776,3
2,phase,77,0.968795776,4
2,phase,85,0.968795776,5
2,phase,85,0.770932376,6
2,phase,147,0.93168807,7
2,phase,147,0.94250381,8
3,phase,24,0.821330607,0
3,phase,24,0.904701948,1
3,phase,24,0.89956069,2
3,phase,24,0.876340032,3
3,phase,24,0.841340005,4
3,phase,53,0.771647632,5
3,phase,56,0.806698918,6
3,phase,56,0.720677912,7
3,phase,56,0.819021881,8
3,phase,85,0.765377164,9
4,phase,109,0.758052409,0
4,phase,151,0.819714546,1
4,phase,189,0.80279845,2
4,phase,253,0.735697925,3
4,phase,257,0.847205579,4
4,phase,257,0.869824171,5
4,phase,261,0.832957208,6
4,phase,262,0.874873936,7
4,phase,262,0.886850834,8
4,phase,262,0.932779312,9
0,phenomenological,23,0.752917349,0
0,phenomenological,25,0.924026072,1
0,phenomenological,26,0.924026072,2
0,phenomenological,52,0.542406857,3
0,phenomenological,56,0.910075426,4
0,phenomenological,56,0.662348747,5
0,phenomenological,147,0.924026072,6
0,phenomenological,151,0.695691943,7
1,phenomenological,24,0.901784897,0
1,phenomenological,25,0.90843308,1
1,phenomenological,26,0.925370812,2
1,phenomenological,56,0.726394415,3
1,phenomenological,56,0.90843308,4
1,phenomenological,147,0.925370812,5
0,pip,28,0.885071933,0
0,pip,28,0.911535144,1
0,pip,34,0.730132639,2
0,pip,34,0.720108271,3
0,pip,34,0.91910255,4
0,pip,34,0.901402235,5
0,pip,36,0.805035949,6
0,pip,36,0.885908306,7
0,pip,36,0.623603404,8
0,pip,36,0.851116478,9
1,pip,36,0.853042006,0
1,pip,36,0.830649972,1
1,pip,36,0.850750625,2
1,pip,36,0.970333874,3
1,pip,36,0.970333874,4
1,pip,36,0.970333874,5
1,pip,36,0.970333874,6
1,pip,36,0.893454015,7
2,pip,36,1.000000119,0
2,pip,36,1.000000119,1
2,pip,36,1.000000119,2
2,pip,36,1.000000119,3
2,pip,36,1.000000119,4
2,pip,36,1.000000119,5
0,plot,53,0.907728791,0
0,plot,53,0.907728851,1
0,plot,63,0.907728791,2
0,plot,63,0.907728851,3
0,plot,77,0.907728791,4
0,plot,77,0.907728851,5
1,plot,25,0.828949094,0
1,plot,25,0.88872534,1
1,plot,26,0.911875486,2
1,plot,26,0.919592023,3
1,plot,53,0.879391611,4
1,plot,56,0.88872534,5
1,plot,63,0.879391611,6
1,plot,77,0.879391611,7
1,plot,147,0.911875486,8
1,plot,147,0.919592023,9
2,plot,25,0.825044811,0
2,plot,25,0.916591227,1
2,plot,26,0.78024447,2
2,plot,26,0.777788281,3
2,plot,26,0.816210032,4
2,plot,26,0.829988182,5
2,plot,28,0.814145088,6
2,plot,53,0.844311774,7
2,plot,53,0.847413778,8
2,plot,53,0.796330035,9
0,plt,53,0.985980213,0
0,plt,63,0.985980213,1
0,plt,77,0.985980213,2
0,plt,109,0.985980213,3
0,plt,189,0.903920949,4
0,plt,257,0.720769465,5
1,plt,53,0.810636103,0
1,plt,53,0.817908227,1
1,plt,53,0.602568686,2
1,plt,63,0.851700902,3
1,plt,63,0.87056911,4
1,plt,77,0.851700902,5
1,plt,77,0.87056911,6
1,plt,189,0.629696786,7
2,plt,53,0.815468311,0
2,plt,53,0.921767235,1
2,plt,53,0.83461529,2
2,plt,63,0.815468311,3
2,plt,63,0.921767235,4
2,plt,63,0.83461529,5
2,plt,77,0.815468311,6
2,plt,77,0.921767235,7
2,plt,77,0.83461529,8
3,plt,53,0.504659653,0
3,plt,53,0.658904672,1
3,plt,53,0.853168905,2
3,plt,53,0.773856521,3
3,plt,53,0.798951566,4
3,plt,53,0.778967261,5
3,plt,53,0.677334726,6
3,plt,53,0.544045448,7
3,plt,63,0.504659653,8
3,plt,63,0.658904672,9
0,point,26,0.861849785,0
0,point,52,0.580999672,1
0,point,52,0.784653246,2
0,point,104,0.688567817,3
0,point,147,0.861849785,4
1,point,52,0.737130582,0
1,point,52,0.835001945,1
1,point,52,0.82472223,2
1,point,52,0.82472223,3
1,point,52,0.835001945,4
1,point,52,0.751495719,5
1,point,52,0.835001945,6
0,pointing,52,0.940962791,0
0,pointing,52,0.735964417,1
0,pointing,52,0.940962791,2
0,pointing,52,0.940962791,3
0,pointing,52,0.940962791,4
0,pointing,52,0.735964417,5
1,pointing,52,0.70780915,0
1,pointing,52,0.676890194,1
1,pointing,52,0.822710276,2
1,pointing,52,0.73790437,3
1,pointing,52,0.8790977,4
1,pointing,52,0.8790977,5
1,pointing,52,0.8790977,6
1,pointing,52,0.809277594,7
1,pointing,52,0.817094862,8
1,pointing,52,0.70780915,9
2,pointing,52,0.850962341,0
2,pointing,52,0.88513726,1
2,pointing,52,0.88513726,2
2,pointing,52,0.850962341,3
2,pointing,52,0.88513726,4
2,pointing,52,0.813602209,5
0,points,52,0.591128767,0
0,points,52,0.540924728,1
0,points,52,0.851924062,2
0,points,52,0.87110424,3
0,points,52,0.645857811,4
0,points,52,0.742803097,5
0,points,52,0.851924062,6
1,points,52,0.51121676,0
1,points,52,0.51121676,1
1,points,109,0.852887094,2
1,points,109,0.825822115,3
1,points,109,0.77285558,4
1,points,109,0.669278622,5
1,points,115,0.720641553,6
1,points,118,0.525381386,7
1,points,189,0.764022112,8
1,points,189,0.816692829,9
2,points,52,0.708420753,0
2,points,52,0.708420753,1
2,points,222,0.690061688,2
2,points,259,0.632368207,3
2,points,263,0.738029063,4
2,points,271,0.627402008,5
2,points,291,0.647874773,6
2,points,292,0.710993052,7
0,post,13,0.622388244,0
0,post,21,0.675914705,1
0,post,21,0.620218873,2
0,post,23,0.472307235,3
0,post,26,0.308867961,4
0,post,50,0.633402348,5
0,post,52,0.527812243,6
0,post,52,0.725544453,7
0,post,52,0.681729138,8
0,post,52,0.725544453,9
1,post,89,0.6067608,0
1,post,89,0.813046634,1
1,post,89,0.817907572,2
1,post,89,0.789398432,3
1,post,181,0.600747347,4
1,post,181,0.665156126,5
1,post,181,0.789238691,6
1,post,181,0.818304002,7
1,post,181,0.799368441,8
1,post,192,0.441063106,9
0,pre,52,0.56514293,0
0,pre,52,0.544854641,1
0,pre,52,0.612916946,2
0,pre,52,0.791082263,3
0,pre,52,0.750980496,4
0,pre,52,0.744493425,5
0,pre,52,0.718078613,6
0,pre,52,0.750980496,7
0,pre,52,0.562637925,8
0,pre,52,0.814332724,9
1,pre,66,0.353995204,0
1,pre,89,0.725050986,1
1,pre,89,0.811410308,2
1,pre,89,0.76435858,3
1,pre,181,0.583189428,4
1,pre,181,0.459734887,5
1,pre,181,0.833100021,6
1,pre,181,0.858715475,7
1,pre,181,0.773456097,8
0,preparing,36,0.815147698,0
0,preparing,36,0.850858331,1
0,preparing,36,0.920346797,2
0,preparing,36,0.786842048,3
0,preparing,36,0.835055709,4
0,preparing,36,0.842785299,5
0,preparing,36,0.915547907,6
0,preparing,36,0.919435263,7
0,preparing,36,0.870758295,8
0,preparing,36,0.854897916,9
1,preparing,36,0.837602913,0
1,preparing,36,0.838953614,1
1,preparing,36,0.826120377,2
1,preparing,36,0.808682799,3
1,preparing,36,0.847222984,4
1,preparing,36,0.883369982,5
1,preparing,36,0.854200125,6
1,preparing,36,0.718764424,7
1,preparing,36,0.715658605,8
1,preparing,36,0.737918019,9
0,print,53,0.855177879,0
0,print,53,0.944779873,1
0,print,53,0.887290478,2
0,print,53,0.839578152,3
0,print,63,0.790909588,4
0,print,63,0.937609375,5
0,print,63,0.925719202,6
0,print,63,0.836054027,7
0,print,77,0.790909588,8
0,print,77,0.937609375,9
1,print,34,0.886315882,0
1,print,49,0.861783803,1
1,print,51,0.931862652,2
1,print,57,0.956807196,3
1,print,59,0.956807196,4
1,print,73,0.956807196,5
1,print,75,0.956807196,6
2,print,168,0.590437472,0
2,print,261,0.655206203,1
2,print,261,0.663608551,2
2,print,261,0.642226517,3
2,print,271,0.81690073,4
2,print,271,0.890323639,5
2,print,271,0.836181819,6
2,print,271,0.848801434,7
2,print,271,0.867492974,8
2,print,271,0.751503289,9
3,print,226,0.753127515,0
3,print,226,0.784181416,1
3,print,226,0.835671663,2
3,print,226,0.628289402,3
3,print,230,0.720701993,4
3,print,230,0.755408943,5
3,print,230,0.682127416,6
3,print,230,0.632888258,7
3,print,236,0.561172664,8
3,print,236,0.750190377,9
0,problem,52,0.63560468,0
0,problem,52,0.629441142,1
0,problem,52,0.633093536,2
0,problem,52,0.622661769,3
0,problem,52,0.685194254,4
0,problem,52,0.80665946,5
0,problem,52,0.813804388,6
0,problem,52,0.676170528,7
0,problem,52,0.612709045,8
0,problem,52,0.621473908,9
1,problem,52,0.695855916,0
1,problem,52,0.743892968,1
1,problem,52,0.88853085,2
1,problem,52,0.925772011,3
1,problem,52,0.88853085,4
1,problem,52,0.925772011,5
1,problem,52,0.74939996,6
1,problem,52,0.88853085,7
1,problem,52,0.925772011,8
0,provide,52,0.564673603,0
0,provide,52,0.841821313,1
0,provide,52,0.687942386,2
0,provide,262,0.841821313,3
0,provide,262,0.740897417,4
1,provide,23,0.547412813,0
1,provide,25,0.907430768,1
1,provide,26,0.907430768,2
1,provide,52,0.74301827,3
1,provide,52,0.74301827,4
1,provide,56,0.907430768,5
1,provide,147,0.907430768,6
1,provide,262,0.74301827,7
2,provide,52,0.884597242,0
2,provide,52,0.847131789,1
2,provide,52,0.884597242,2
2,provide,52,0.847131789,3
2,provide,262,0.884597242,4
2,provide,262,0.816854954,5
0,putnam,52,0.832092702,0
0,putnam,52,0.866099834,1
0,putnam,52,0.809409678,2
0,putnam,52,0.705502748,3
0,putnam,52,0.773555577,4
0,putnam,52,0.878607273,5
0,putnam,52,0.809409678,6
0,putnam,52,0.791306376,7
0,putnam,52,0.824129462,8
0,putnam,52,0.790070415,9
1,putnam,52,0.840451717,0
1,putnam,52,0.952833772,1
1,putnam,52,0.952833772,2
1,putnam,52,0.943714976,3
1,putnam,52,0.952833772,4
1,putnam,52,0.840451717,5
0,python,36,0.842435598,0
0,python,36,0.900231898,1
0,python,36,0.914989769,2
0,python,36,0.883494914,3
0,python,36,0.849201858,4
0,python,36,0.838215649,5
0,python,36,0.837618411,6
1,python,28,0.946443558,0
1,python,28,0.864854395,1
1,python,34,0.946443558,2
1,python,34,0.890651464,3
1,python,34,0.878967941,4
1,python,49,0.946443558,5
1,python,49,0.918573558,6
1,python,67,0.769072294,7
1,python,68,0.775568306,8
1,python,73,0.926790416,9
2,python,262,0.941913128,0
2,python,262,0.951489568,1
2,python,262,0.932121277,2
2,python,262,0.879345298,3
2,python,288,0.909845054,4
2,python,292,0.909845054,5
3,python,26,0.913958311,0
3,python,28,0.943941832,1
3,python,34,0.943941832,2
3,python,36,0.943941832,3
3,python,49,0.943941832,4
3,python,55,0.905504346,5
3,python,57,0.892876208,6
3,python,59,0.821755528,7
3,python,61,0.927079141,8
3,python,63,0.906853855,9
4,python,36,1,0
4,python,36,1,1
4,python,36,1,2
4,python,36,1,3
4,python,36,1,4
4,python,36,1,5
4,python,36,1,6
5,python,36,1,0
5,python,36,1,1
5,python,36,1,2
5,python,36,1,3
5,python,36,1,4
5,python,36,1,5
5,python,36,1,6
5,python,36,1,7
5,python,36,1,8
5,python,36,1,9
0,raw,34,0.823085487,0
0,raw,34,0.660670817,1
0,raw,34,0.706863284,2
0,raw,49,0.843771398,3
0,raw,49,0.733538151,4
0,raw,51,0.843771398,5
0,raw,51,0.72960633,6
0,raw,59,0.658790469,7
0,raw,73,0.658730567,8
0,raw,75,0.650676429,9
1,raw,59,0.84364295,0
1,raw,59,0.818989873,1
1,raw,59,0.882607281,2
1,raw,59,0.87959218,3
1,raw,59,0.767450809,4
1,raw,73,0.776126146,5
1,raw,73,0.892064452,6
1,raw,75,0.699918091,7
0,read,20,0.549547553,0
0,read,23,0.781569183,1
0,read,26,0.781569183,2
0,read,26,0.591398001,3
0,read,50,0.771904588,4
0,read,52,0.521507263,5
0,read,52,0.561260581,6
0,read,52,0.531248748,7
0,read,52,0.545105934,8
0,read,52,0.647657454,9
1,read,36,0.836852968,0
1,read,36,0.79618305,1
1,read,36,0.822178781,2
1,read,36,0.834569693,3
1,read,36,0.778945982,4
0,reading,52,0.594252408,0
0,reading,52,0.534610987,1
0,reading,85,0.546947241,2
0,reading,96,0.494283378,3
0,reading,103,0.45760116,4
0,reading,105,0.602194369,5
0,reading,115,0.596278191,6
0,reading,115,0.421197861,7
0,reading,115,0.566572905,8
0,reading,123,0.638420165,9
1,reading,36,0.689612687,0
1,reading,36,0.768948078,1
1,reading,36,0.587462604,2
1,reading,36,0.68505621,3
1,reading,36,0.875932336,4
1,reading,36,0.856116474,5
1,reading,36,0.822746217,6
1,reading,36,0.695412338,7
1,reading,36,0.80657357,8
1,reading,36,0.80483228,9
0,realisation,50,0.883094251,0
0,realisation,52,0.861096919,1
0,realisation,52,0.883094251,2
0,realisation,52,0.871225178,3
0,realisation,52,0.631536007,4
0,realisation,60,0.714728534,5
0,realisation,60,0.86514312,6
1,realisation,52,0.900966704,0
1,realisation,52,0.900966704,1
1,realisation,52,0.688757062,2
1,realisation,52,0.802428961,3
1,realisation,52,0.862050772,4
1,realisation,52,0.739565492,5
1,realisation,61,0.589821994,6
1,realisation,262,0.895996749,7
0,really,16,0.44938466,0
0,really,18,0.503510654,1
0,really,41,0.458965421,2
0,really,52,0.44279632,3
0,really,52,0.47010377,4
0,really,52,0.564361989,5
0,really,52,0.557092905,6
0,really,100,0.489990175,7
0,really,144,0.534480333,8
0,really,194,0.37856847,9
1,really,36,0.86973393,0
1,really,36,0.862848401,1
1,really,36,0.742928326,2
1,really,36,0.892610192,3
1,really,36,0.90488112,4
1,really,36,0.794240713,5
1,really,36,0.62756443,6
1,really,36,0.691468954,7
0,recursive,20,0.705359519,0
0,recursive,52,0.592716277,1
0,recursive,52,0.667637169,2
0,recursive,52,0.66653353,3
0,recursive,52,0.680330813,4
0,recursive,52,0.733608246,5
0,recursive,52,0.744936109,6
0,recursive,52,0.712204278,7
0,recursive,52,0.733525276,8
0,recursive,52,0.70749265,9
1,recursive,20,0.839676738,0
1,recursive,22,0.802171648,1
1,recursive,23,0.867286742,2
1,recursive,24,0.833275557,3
1,recursive,24,0.83355993,4
1,recursive,56,0.833275557,5
1,recursive,56,0.83355993,6
1,recursive,77,0.880848229,7
1,recursive,200,0.635977507,8
1,recursive,208,0.813257813,9
0,reference,52,0.566621244,0
0,reference,52,0.639304936,1
0,reference,52,0.498185188,2
0,reference,52,0.64405185,3
0,reference,52,0.601323605,4
0,reference,52,0.710299909,5
0,reference,52,0.680146873,6
0,reference,52,0.508966506,7
0,reference,52,0.656593323,8
0,reference,52,0.749346316,9
1,reference,52,0.876748145,0
1,reference,52,0.873660445,1
1,reference,52,0.876748145,2
1,reference,52,0.873660445,3
1,reference,52,0.876748145,4
1,reference,52,0.869712353,5
0,refusal,253,0.537944198,0
0,refusal,253,0.943481326,1
0,refusal,254,0.943481326,2
0,refusal,255,0.761723161,3
0,refusal,257,0.760343969,4
0,refusal,259,0.782612741,5
0,refusal,261,0.862306654,6
0,refusal,269,0.873132408,7
0,refusal,271,0.842503428,8
0,refusal,271,0.777748704,9
1,refusal,23,0.834105372,0
1,refusal,26,0.865745723,1
1,refusal,26,0.938367069,2
1,refusal,53,0.941237688,3
1,refusal,63,0.941237688,4
1,refusal,77,0.941237688,5
1,refusal,85,0.930143237,6
1,refusal,102,0.869039834,7
1,refusal,147,0.865745723,8
1,refusal,147,0.938367069,9
2,refusal,26,0.742720485,0
2,refusal,26,0.87642175,1
2,refusal,89,0.952160239,2
2,refusal,89,0.954774499,3
2,refusal,91,0.968257844,4
2,refusal,92,0.944490135,5
2,refusal,93,0.964114189,6
2,refusal,99,0.963784754,7
2,refusal,147,0.87642175,8
2,refusal,151,0.968151152,9
0,remains,25,0.870293856,0
0,remains,25,0.701309085,1
0,remains,26,0.870293856,2
0,remains,26,0.78199935,3
0,remains,52,0.497182608,4
0,remains,56,0.870293856,5
0,remains,56,0.701309085,6
0,remains,83,0.442082405,7
0,remains,147,0.870293856,8
0,remains,147,0.78199935,9
1,remains,52,0.682231307,0
1,remains,52,0.774482489,1
1,remains,52,0.736857891,2
1,remains,52,0.774482489,3
1,remains,52,0.736857891,4
1,remains,102,0.674422145,5
0,response,23,0.352231264,0
0,response,23,0.331815541,1
0,response,24,0.438034892,2
0,response,25,0.506320357,3
0,response,36,0.289553374,4
0,response,52,0.681751788,5
0,response,52,0.595474482,6
0,response,52,0.593396068,7
0,response,52,0.506683648,8
0,response,52,0.542471945,9
1,response,36,0.908812225,0
1,response,36,0.955093026,1
1,response,36,0.959149241,2
1,response,36,0.55145514,3
1,response,36,0.940743327,4
1,response,36,0.954559922,5
1,response,36,0.897795558,6
0,results,23,0.664504766,0
0,results,25,0.724828422,1
0,results,26,0.724828422,2
0,results,52,0.6939165,3
0,results,52,0.545893371,4
0,results,52,0.63392216,5
0,results,52,0.50480026,6
0,results,52,0.504667044,7
0,results,52,0.748375416,8
0,results,52,0.63528192,9
1,results,26,0.891061068,0
1,results,26,0.652578056,1
1,results,147,0.891061068,2
1,results,181,0.816273153,3
1,results,181,0.752178669,4
0,return,36,0.450805396,0
0,return,52,0.647828221,1
0,return,52,0.633145154,2
0,return,52,0.673660159,3
0,return,52,0.583295643,4
0,return,52,0.644536555,5
1,return,189,0.873686492,0
1,return,189,0.858040094,1
1,return,189,0.895712137,2
1,return,189,0.8466838,3
1,return,257,0.677410424,4
1,return,257,0.743869841,5
0,role,52,0.772271633,0
0,role,52,0.772271633,1
0,role,52,0.764356077,2
0,role,52,0.84452951,3
0,role,52,0.805057406,4
0,role,52,0.763747513,5
